1100.15	-2.49009	
1199.99	-2.40102	
1300.01	-2.36022	
1299.93	-2.34443	
1399.95	-2.47916	
1499.93	-2.32354	
1499.93	-2.29175	
1600.01	-2.35593	
1700.04	-2.34099	
1700.04	-2.35987	
1800.08	-2.3742	
1900.17	-2.32651	
1900.1	-2.26193	
1999.85	-2.16032	
1999.99	-2.30942	
2099.92	-2.28574	
2199.98	-2.32806	
2199.97	-2.26858	
2300.03	-2.20816	
2399.99	-2.26258	
2400.1	-2.24986	
2500.12	-2.27728	
2600.04	-2.21181	
2600	-2.23186	
2700.14	-2.28318	
2799.94	-2.20675	
2799.92	-2.23632	
2899.88	-2.11449	
2900.01	-2.15078	
3000.08	-2.25345	
3099.91	-2.16337	
3100.06	-2.15748	
3200.04	-2.14648	
3300.11	-2.25944	
3300.11	-2.25606	
3400.1	-2.17095	
3500.02	-2.31227	
3499.93	-2.34574	
3599.95	-2.19325	
3699.96	-2.17577	
3699.98	-2.18659	
3799.99	-2.01906	
3899.96	-2.11004	
3899.96	-2.22284	
4000.05	-2.29406	
3999.91	-2.01843	
4100.1	-2.26064	
4200.04	-2.25725	
4200.01	-2.22361	
4299.92	-2.1108	
4399.88	-2.1991	
4399.9	-2.19284	
4500.05	-2.21243	
4599.97	-2.16666	
4599.94	-2.09608	
4700.02	-2.11909	
4800.02	-2.15133	
4800.01	-2.09616	
4900	-2.17517	
5000.04	-2.09816	
5000.18	-2.16594	
5099.89	-2.02179	
5199.94	-2.24439	
5199.92	-2.17588	
5299.97	-2.15357	
5299.9	-2.16758	
5399.89	-1.98933	
5500.04	-2.28456	
5499.9	-2.16702	
5600.08	-2.20984	
5699.99	-2.10939	
5700	-2.13051	
5800.05	-2.17117	
5899.96	-2.19266	
5899.95	-1.98564	
5999.86	-2.08298	
6100	-2.14575	
6099.95	-2.20282	
6199.95	-2.00213	
6299.99	-1.99417	
6300.02	-1.99473	
6399.88	-1.92328	
6399.98	-1.93324	
6500.08	-1.78636	
6599.81	-1.79639	
6599.88	-1.70601	
6699.95	-1.72907	
6799.93	-1.30581	
6799.89	-1.50422	
6899.94	-1.32261	
6999.94	-1.10066	
7000.12	-1.30362	
7100.06	-0.932319	
7199.98	-0.719311	
7200.04	-0.740267	
7300.13	-0.513228	
7399.85	0.0447374	
7399.84	0.013628	
7499.78	0.0300209	
7599.86	0.462802	
7600.03	0.661965	
7699.98	0.778794	
7699.98	0.579721	
7799.98	1.03601	
7900.02	1.40645	
7900.03	1.28589	
8000.14	1.56219	
8100.02	1.50281	
8100.04	1.81007	
8199.94	1.72792	
8299.87	2.06105	
8299.96	1.99886	
8399.96	1.76184	
8500.06	1.78017	
8499.94	2.00797	
8600.03	1.95986	
8599.96	2.03686	
8699.93	1.92803	
8800.01	2.14075	
8800.01	2.07289	
8900.13	2.19734	
8999.96	2.02588	
8999.92	2.08737	
9099.89	2.17454	
9199.95	2.04541	
9199.95	2.03747	
9299.97	1.86891	
9400.03	2.04324	
9399.99	2.04982	
9500.05	2.08172	
9600.08	1.97847	
9600.08	2.15243	
9699.87	2.00316	
9799.88	2.00365	
9799.9	2.02992	
9899.94	2.08098	
9899.97	1.91082	
10000	1.87926	
10099.9	1.9904	
10100.1	1.93806	
10200	1.9793	
10300	1.98661	
10300	1.92578	
10400	1.90617	
10499.9	1.74245	
10499.9	1.56763	
10600	1.83449	
10699.9	1.86413	
10699.9	2.00236	
10799.9	1.7278	
10899	-9.6421	
10899.9	1.88639	
11000.1	1.7033	
11000	1.79422	
11100	1.87075	
11200.1	1.854	
11200.1	1.80351	
11299.9	1.89529	
11400	1.91128	
11399.8	1.96151	
11500	1.95054	
11600	1.78081	
11600	1.93577	
11699.9	2.019	
11800	1.9322	
11800	1.91002	
11900	1.882	
12000.1	1.77918	
11999.9	2.03151	
12099.8	1.88355	
12099.9	1.9538	
12199.9	1.84816	
12300	1.74003	
12300	2.04023	
12400	1.7701	
12499.9	1.91431	
12500	1.86675	
12600	1.83209	
12700.1	1.67369	
12700	1.93304	
12799.8	1.88941	
12899.9	1.81173	
12899.9	1.91316	
12999.9	1.73734	
13099.9	1.76691	
13100	2.04682	
13200	1.89721	
13199.9	2.08395	
13300	1.86747	
13399.9	2.23095	
13400	1.95797	
13500	2.13472	
13599.8	2.1289	
13599.8	1.98025	
13699.9	2.07097	
13800	2.02789	
13799.9	1.97526	
13900	1.99253	
13999.8	2.06674	
14000	1.92938	
14100	2.09693	
14200	2.01232	
14200	2.11172	
14300	2.18084	
14300	2.27684	
14399.8	2.29427	
14499.9	2.17686	
14499.8	2.27123	
14599.9	2.16049	
14699.9	2.17195	
14699.9	2.05793	
14800	2.15121	
14900	2.23802	
14899.9	2.33557	
15000	2.22011	
15100	2.19102	
15100	2.24787	
15199.9	2.38094	
15299.9	2.19277	
15299.9	1.77488	
15399.8	2.24743	
15399.9	2.24955	
15499.8	2.29163	
15600	2.28361	
15599.9	2.00337	
15700	2.33671	
15800	2.2478	
15800.1	2.32571	
15899.8	2.13692	
16000	2.2526	
16000	2.23271	
16099.9	2.2438	
16199.9	2.18752	
16200	2.22964	
16299.9	2.25016	
16300.1	2.53871	
16399.9	2.34816	
16500	2.57888	
16500	2.45385	
16600	2.43198	
16699.9	2.48769	
16699.9	2.50481	
16800	2.52381	
16899.9	2.2409	
16899.9	2.35571	
16999.9	2.2883	
17099.9	2.26813	
17100	2.56385	
17200	2.53834	
17299.9	2.54924	
17299.9	2.64686	
17400.1	2.24086	
17499.9	2.34899	
17499.9	2.53155	
17599.9	2.39095	
17600	2.70368	
17700	2.33651	
17799.9	2.52192	
17800	2.44742	
17899.9	2.69394	
18000	2.42482	
17999.9	2.5241	
18100	2.46364	
18200.1	2.47512	
18200	2.57676	
18299.9	2.48547	
18399.9	2.54671	
18399.9	2.6064	
18500	2.45796	
18600	2.57677	
18599.9	2.25695	
18700.1	2.5926	
18700	2.47284	
18800	2.89293	
18900	2.56355	
18900	2.55587	
18999.9	2.47682	
19099.7	2.88644	
19100	2.58052	
19199.9	2.69769	
19299.9	2.37003	
19299.9	2.653	
19400	2.68865	
19499.9	2.41039	
19500.1	2.79728	
19600	2.75272	
19700	2.63187	
19700	2.66271	
19799.9	2.74577	
19799.8	2.69221	
19899.9	2.74535	
19999.9	2.67832	
19999.9	2.52015	
20099.9	2.51929	
20199.9	2.53193	
20200	2.61302	
20299.9	2.54141	
20400	2.6464	
20400.2	2.29309	
20500	2.33265	
20599.8	2.33529	
20599.9	2.61569	
20699.9	2.45117	
20799.9	2.57169	
20799.9	2.48985	
20899.9	2.33212	
20900	2.41206	
20999.9	2.22073	
21100	2.22545	
21100	2.27754	
21199.9	2.4116	
21300	2.20264	
21300	2.43343	
21399.9	2.26155	
21499.9	2.01689	
21499.8	2.08482	
21599.9	2.06222	
21699.9	2.2093	
21700	2.14335	
21800	2.15888	
21800	1.95545	
21900	1.83024	
21999.9	1.69739	
22000.1	1.91534	
22099.9	1.83698	
22199.9	1.6805	
22199.9	1.38251	
22299.9	1.11308	
22399.9	1.18577	
22399.9	0.994887	
22500	0.797796	
22599.9	0.940165	
22600	0.857655	
22699.9	0.849992	
22699.9	0.99317	
22800	0.716382	
22899.9	0.349306	
22899.8	0.444461	
22999.7	0.475511	
23099.8	0.523253	
23100	0.330639	
23200	0.761898	
23300	1.46847	
23300	1.30008	
23399.9	2.125	
23499.8	3.46511	
23499.9	3.36002	
23599.9	4.91804	
23699.7	6.08252	
23699.7	6.21904	
23799.6	7.52427	
23799.6	7.44811	
23899.8	8.12699	
24000	8.151	
23999.8	8.20454	
24100	8.66438	
24199.9	8.32632	
24200	8.72663	
24300	8.42127	
24400.1	8.52966	
24400	8.48737	
24499.8	8.23157	
24599.9	7.84096	
24599.9	8.35396	
24699.9	7.99803	
24799.9	7.83214	
24800	7.81494	
24899.9	7.84648	
24899.9	7.97943	
24999.9	7.57169	
25099.9	7.32109	
25100	7.59893	
25199.8	7.42835	
25299.8	7.27359	
25299.8	7.56247	
25399.7	7.33137	
25499.8	7.36088	
25499.9	7.61153	
25600	7.06739	
25599.8	7.04168	
25700	7.24363	
25800	7.30977	
25800	7.08977	
25899.8	7.36013	
25999.8	7.18351	
25999.8	7.02752	
26099.9	6.8895	
26199.8	7.31288	
26199.8	6.89624	
26299.9	7.11002	
26399.9	6.98998	
26399.9	7.29254	
26499.9	7.08314	
26500	7.16939	
26599.9	6.89935	
26699.9	7.04497	
26699.9	6.61156	
26799.8	6.90308	
26899.7	6.89601	
26899.9	6.8105	
26999.8	6.7779	
27099.9	6.67887	
27100	6.69085	
